ETAPA,DIAS_PLAZO,TOTAL_CONTROL_PREVIO,TOTAL_CONTROL_SIMULTANEO,TOTAL_CONTROL_POSTERIOR,obra_ctx_sector,obra_ctx_nivel_gobierno,obra_ctx_objeto_proceso,obra_ctx_metodo_contratacion,obra_ctx_departamento,obra_monto_contractual_sum,obra_n_contratos_ganados,obra_n_participantes_mean,obra_n_participantes_max,obra_ratio_contractual_referencial,obra_sobre_referencial,obra_ratio_oferta_contrato,obra_n_convocatorias_comite,obra_n_procesos_comite,obra_ratio_repeticion_comite,obra_comite_no_estandar,obra_n_contratos,obra_n_procesos,obra_n_contratos_postor_unico,obra_n_contratos_total_part,obra_pct_postor_unico,obra_ratio_participacion,obra_ratio_contrato_participacion,obra_rango_ofertas,obra_cv_ofertas,obra_n_contratos_montos_identicos,obra_n_contratos_con_montos,obra_pct_montos_identicos,obra_ratio_ganador_media,obra_n_postores_igual_ganador,obra_pct_postores_igual_ganador,obra_planificado_mean,obra_real_mean,obra_planificado_max,obra_real_max,obra_brecha_mean,obra_brecha_min,obra_brecha_std,obra_n_registros_ejec,obra_n_anhos,obra_n_meses,obra_desviacion_real_plan,obra_ratio_real_plan,obra_planificado_cero,obra_real_cero,obra_sin_ejecucion,obra_sobreavance,obra_n_alertas_total,obra_n_filas_con_alerta,obra_pct_filas_con_alerta,obra_tiene_ejecutora,obra_tiene_supervisora,obra_paralizada,obra_inactiva,obra_en_ejecucion,obra_finalizada,prob_Bajo Riesgo,prob_Med/Alt Riesgosa,prob_Extrem. Riesgosa,clase_predicha,clase_predicha_label,origen,y_real
SUPERVISIÓN,28.004891506761822,0.0,1.0,0.0,ORDEN PÚBLICO Y SEGURIDAD,GOBIERNO REGIONAL,Consultoría de Obra,Adjudicación Simplificada,PUNO,27422873.3533895,1.0,74.01573240378274,82.1234190308352,0.8945529363900475,0.0,0.5298456985826016,1.0,0.9803207443816755,0.9711338562954727,0.016889469272820548,1.0,1.0,0.0,1.0,0.0,2.072086329182211,0.06214685392731284,4361406.869262351,0.01664020061980564,0.9365540394957736,1.0,1.0,1.0067292187360422,29.695971071221106,1.7053760720596123,0.0,0.02237591094303213,0.0056511575784875725,0.03559092808438585,-0.008901789543599404,-0.02014850392914735,0.0003454321270086989,1.0,0.0,0.2283606323494469,0.005920609923846002,0.001664827461738415,0.9774835106956924,1.0,0.9402578721941611,0.0,0.5642155367913169,0.0,0.0,0.0,1.0,0.024210827185787438,0.06298653917018962,0.0,0.0,0.05,0.46,0.49,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ESTUDIO DEFINITIVO,5.031734962273378,0.0,0.01780297714396693,0.006937607842881602,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,TUMBES,36174.08,1.0,123.53015524543406,186.77245957761323,0.872587826992076,0.0,0.5086592793153181,1.0,0.9404879480170052,0.9869412532673513,0.0,1.0,1.0,0.0008365417797836827,1.0,0.0,2.8917830181401354,0.041049907596300186,0.0,0.0,0.8777614513730817,1.0,1.0,1.0142460919623217,122.4089802664295,2.8023365665245286,0.0,0.02905603796258478,0.013534403002891125,0.0,0.004761300713055116,0.00742398250770445,0.006662889267674353,1.0260546894460483,0.0,0.2109240876964922,0.01167527794537619,0.0,0.9773241361510518,1.0,1.0,0.0018497485602768403,0.2699495125357765,0.0,0.0,0.0,0.0,0.014007571965413156,0.008888970781711365,0.0,0.0007846829843076594,0.0567,0.24,0.7033,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.026889950597138078,1.0,0.00845871380542671,AGROPECUARIA,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,36174.08,1.0,572.3061608515075,668.3099635602164,0.8993037392946744,0.0,0.7035791470578969,0.9759006321860011,0.9891912277587954,0.9499246317659782,0.0006660554356421184,1.0,1.0,0.0,1.0,0.005989141292598506,1.99242057713024,0.1893144565140497,0.0,0.05759547665552889,1.0,1.0,0.9950815340730074,0.8986778373711762,35.113964641037086,1.685250090420431,0.012110311031436116,0.00605774714090106,0.0,0.0,0.010190311936937835,-0.012642929746024345,0.0,1.1430567830016183,0.0,0.15382570118380454,0.010656987127676884,0.0,0.9849221990610578,0.9586976087792625,0.9614131571226795,0.0,0.5100105658584553,0.0,0.00679475808533103,0.09665026347593925,0.9641168954585014,0.004970853041146228,0.03667902771130117,0.0,0.0,0.0333,0.47,0.4967,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ESTUDIO DEFINITIVO,5.381110571159701,0.0017816098921424126,0.0,0.0,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,CAJAMARCA,24594607.188131753,1.0,23.191260706030512,12.060028410512128,0.8938983004540354,0.02788097107822133,1.1311277636184485,1.0,1.0,1.0,0.0,1.0,1.0,0.03148927813402197,1.0,0.023332683132236076,1.1213151892151447,0.13556874149740933,0.0,0.05735323877945421,0.0,1.0,0.0,1.0100112777880899,1.742533106770807,0.004849140205956268,0.0,0.02611664521249854,0.03589747922905212,0.0,0.000283384036428124,-0.026158886296645846,0.0,1.0,0.0,0.0,0.0004887555772264464,0.0,1.0,1.0,1.0,0.008505529044486565,0.0,0.08862266149180471,0.05123285433754191,0.0,0.0852678910824312,0.019075798849260753,0.003976933433795098,0.046722163319843676,0.0,0.19,0.3933,0.4167,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EJECUCIÓN,0.0,0.0009142271850432911,0.9701563267787101,0.007913720191911605,OTROS,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,2328864830.2831225,1.0,76.2726317090252,146.962879903474,0.9314483124892033,0.00785186812093871,0.48242017072272025,0.012459433567476651,0.06942366705598814,0.0,0.0,1.0,1.0,0.04101307961854522,1.0,0.013222610238227503,1.9365549922081615,0.08031857033625404,1022283808.0,0.26809760912260294,0.04731158947104987,1.0,0.0,0.8823180788296113,0.0,0.5073933556048305,1.0,0.9285758605404161,0.9856540886623227,0.947394934653318,-0.051275836015988195,-0.05563357374886421,0.005951675651969223,8.133742072780542,1.0,7.736581715880477,-0.04817848236214537,0.9527231307664873,0.011964247534257672,0.015493079514189809,0.01322997523663286,0.011239468282469979,0.21064439510479144,0.04211464743376705,0.03554047037781019,1.0,0.0,0.00918815092513374,0.0,0.9518595630550987,0.016224524225762548,0.1767,0.6333,0.19,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.007378743647099461,0.08468750539757963,0.0,OTROS,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,5109679.961400251,1.0,189.99182666059895,252.53582633958732,0.8930943766760959,0.0,0.5793311564622133,1.0,1.0,0.9809775023916285,0.0,1.0,1.0,0.04871779624614882,1.0,0.011374009262073664,1.906460858678698,0.006765237855860862,445424.32026632706,0.0,0.9946504922087696,1.0,0.9644938000853415,1.0904540393534923,32.205599518969606,1.951356738514177,0.0,0.0,0.0,0.011124550633185341,-0.0007410217986655076,-0.015629592596875647,0.0030347359702307887,1.1942425619785302,0.0,0.0,-0.010085398830073342,0.003551539998976922,1.0,1.0,1.0,0.0,0.4269927749735493,0.2689795164616639,0.0,0.023686997037566434,1.0,0.016124584531783104,0.002577478200646067,0.0,0.0,0.1033,0.6,0.2967,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
EJECUCIÓN,1.1509827137396003,0.012056375376382652,1.0,0.0,TRABAJO,GOBIERNO REGIONAL,Obra,Licitación Pública,MULTIDEPARTAMENTAL,425249161.5192034,1.0,83.31545796992927,103.09117448670845,0.8940126790062148,0.0408817553953129,0.5846028674797946,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0073648211634594,0.07846229046251348,0.0,0.019345106288854053,0.05009713085246122,1.0,0.02957464516660651,0.9842740239498581,40.12167167975872,1.3805790879590945,0.020311260419833114,0.004024734046556648,0.0,0.0,-0.016343338097209573,0.020485451545720523,0.0005358011597627985,1.1190519755825565,0.0,0.3387452258431086,-0.018398331429109918,0.0,1.0,0.9833861680249425,0.9705285303917468,0.0034632242419493334,0.0,0.0,0.042308984962741616,0.9797929006584422,0.9760210103119032,0.0017228632289972405,0.0035998222952340815,0.998186143692253,1.0,0.1,0.2067,0.6933,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ESTUDIO DEFINITIVO,0.0,0.0,0.03993708671975091,1.0,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,36174.08,1.0,101.89575336182627,138.625772285095,0.8884967451887585,0.0,0.3691352193578378,1.0,0.9417482832298333,1.0,0.0,1.0,1.0,0.0,1.0,0.016167170346381265,2.0095622625591623,0.003484320557491289,1845815.2990486543,0.0,0.9937939515997489,1.0,1.0,0.9605210117386186,58.269232386845,1.9019260513597052,0.017970129217140248,0.0047432897019532875,0.044499568894988406,0.0,-0.005666457878540468,0.0018661117434979348,0.0,1.0,0.059471571884690544,0.0,0.013794035860539703,0.0,0.9635771652813395,1.0,0.9572351549241209,0.0,0.0,0.03407772177252984,0.0,0.0,0.00945489768111056,0.0,0.0,0.0,0.9801981379734525,0.13,0.2667,0.6033,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,9.149852206647154,0.0,1.0,0.005528148646506371,ENERGIA Y RECURSOS MINERALES,GOBIERNO NACIONAL,Consultoría de Obra,Convenio,MULTIDEPARTAMENTAL,3438616.057606621,1.0,28.544067493160796,53.86424808369999,1.0172868668105002,0.0,0.748189846382637,0.9959896467923905,0.9916407677682136,0.9493813401946248,0.0,1.0,1.0,1.0,1.0,1.0,1.0606744639888046,1.0,4206257.103894284,0.0027023041111585364,1.0,1.0,1.0,1.0138481343570405,2.539552123066683,0.13343530849597732,0.04703121664047285,0.03036841742241506,0.014988203269191753,0.013126808193098383,-0.012839448404852738,-0.020645467875960857,0.004461234089929111,1.1104074921069707,0.03996411480014383,0.01141988020560162,-0.003833701898525129,0.0,1.0,0.9544130239752687,0.9736492972909697,0.007432653195956004,0.6418402302876558,1.126164810107778,0.8677749755679519,1.0,0.9623281922295339,0.01689485628610845,0.0,0.9459189573299212,1.0,0.1533,0.1633,0.6833,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,3.9876434909822303,0.002830879746009771,0.0,0.0,SALUD,GOBIERNO NACIONAL,Consultoría de Obra,Adjudicación Simplificada - Ley N° 31125,CAJAMARCA,36943503.48665532,1.0,140.32853807992262,150.6326837751564,0.8645017127321836,0.0,0.6754537931476965,1.0,1.0,0.9092151118587726,0.037980827870582656,1.0,1.0,0.07311990944837787,1.0,0.028686046951699056,1.0,0.1750637352321734,0.0,0.0,1.0,1.0,0.9990330738088611,1.0038341120383991,11.523250637715515,0.7016011268475807,0.0,0.0,0.0,0.0,-0.0005439624865429655,0.007984476375925956,0.0007971884259412035,1.2703394334880347,0.0,0.39366070452458424,-0.019768546000201177,0.0,0.9557550964945318,0.9504952734630409,1.0,0.0,0.0,0.17392266928819294,0.06101728496375303,0.0015351013225109514,0.9101440213772689,0.03788544121276696,0.0,0.0,0.03616786525795623,0.1533,0.3867,0.46,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,224.73272250153582,0.0,1.0,0.006918176237848982,INDUSTRIA; COMERCIO Y SERVICIOS,GOBIERNO LOCAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,29549063.88689098,1.0,147.80058157038422,165.12522345936,0.8629552885782097,0.015984679763303818,1.0112080322227244,0.9641757017021642,0.9910715828752297,1.0,1.0,1.0,1.0,0.0028892648423839685,1.0,0.0,1.0,0.13614453619904715,0.0,0.0,1.0,1.0,1.0,0.9932649575346203,7.9714540667040685,0.8799139051309143,0.003076130274846979,0.0,0.0,0.008637286500154696,-0.01471897077424062,0.0011930549529142814,0.0,1.0,0.017679140411337033,0.0,0.014313255187441979,0.0,1.0,1.0,0.9900380302737216,0.0,1.1585946621935297,0.7897778546388978,1.0,0.0,0.9791637072970459,0.0,0.024518244574105372,0.0,0.9824932133895972,0.08,0.43,0.49,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.017662099661321616,1.0,0.0,ORDEN PÚBLICO Y SEGURIDAD,GOBIERNO NACIONAL,Obra,Convenio,ANCASH,372069648.7325342,1.0,1.0,5.2312320409182655,1.0000612957234392,0.0025451698259852384,1.0478192726515412,0.023307338319528186,0.02193428130473334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0863151044038735,1.0,0.0,0.0,1.0,1.0,0.9500107511583901,0.9340428571667334,5.328618915555854,0.09712012308204494,0.0,0.0,0.04536167560380552,0.0,0.0009673294358698624,-0.0033500608255991535,0.00411952711087244,1.0049125354848263,0.0,0.0,0.0010931211003080896,0.002863072430274385,0.9692120061060083,0.9645317993574761,1.0,0.0,0.0,0.068917977180576,0.007963590812813892,0.0,0.020876044869974533,0.0003278174508669457,0.018047786885896127,0.0,0.0,0.8833,0.05,0.0667,0,Bajo Riesgo,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,10.387980151507357,0.0,1.0,0.00019491129558293625,AGROPECUARIA,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,MULTIDEPARTAMENTAL,36174.08,1.0,28.32307588798481,29.461380598057286,0.9017932358731622,0.0025177816051162294,0.8103879024929173,1.0,0.9926697923324003,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1680186008487332,7335438.524435672,0.005049290524378853,0.9204649078137439,1.0,1.0,0.9919541122792674,3.416822359594285,0.8595986913551186,0.0029910499230914587,0.0,0.0,0.006718618619723785,0.013136780190434384,0.022107580145197404,0.0,1.4437153974986796,0.011088728239700836,0.0,0.011222268493680541,0.06238362361533801,0.9764802963714534,1.0,0.9578879576617673,0.0,0.0008818121763525074,0.024966152908445057,0.0003482926108960433,0.015716084939757288,1.0,0.0016259613384792847,0.03848609586686274,0.0,0.03599597428905661,0.1567,0.3167,0.5267,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,18.847264728873192,0.0,0.0,0.010177789567073462,TRABAJO,GOBIERNO NACIONAL,Obra,Procedimiento de Contratación para Proceso Abierto,MULTIDEPARTAMENTAL,36174.08,1.0,115.25557298997195,117.5642091051053,1.007520449419029,0.0,0.6755166059320209,1.0,1.0,1.0,0.9942777716382788,1.0,1.0,0.0,1.0,0.0,1.942846768395134,0.10559198518967623,1189365.3029032035,0.0,0.0,1.0,0.0,0.9549940153649858,16.979881217422506,0.5158168986031153,0.0330575898575836,0.0,0.018034801024454167,0.0,0.013864949170853222,-0.013696267008805486,0.0003878724106487458,1.06392775032093,0.0,0.14997602991393783,-0.0030328415632884928,0.0,1.0,1.0,0.9997311980425753,0.0,0.0,0.05154606882417423,0.012819250646483737,0.9746405162438773,1.0,0.0,0.0,1.0,0.9298197213650417,0.1033,0.3,0.5967,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.0,0.0,0.0,ENERGIA Y RECURSOS MINERALES,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,36174.08,1.0,34.042000274247805,16.903855610998203,0.9894936294158511,0.0,0.5244227893821747,0.99959425040815,0.93535843221639,0.9933538075859739,0.07841627070051269,1.0,1.0,0.027409476020303643,1.0,0.0,1.7954410904027187,0.2711319859571089,8925204.35641905,0.0,1.0,1.0,0.9006012802457029,0.9888361015952696,0.0,1.0529677822160302,0.6363641505182082,0.5598742278907297,0.6559107373974433,0.5255985776684302,-0.0744421763404791,-0.04546659686083453,0.0,1.0,0.984611987776997,0.821771777698482,-0.06919881513101905,0.8544132632251347,0.0,0.0086432330010458,0.05737527992990183,0.0,0.0,0.010152138819168984,0.0003093140860081484,0.02916131089251782,0.963268915219955,0.0,0.0,1.0,0.9373582625413196,0.74,0.0767,0.1833,0,Bajo Riesgo,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,0.0,0.0,0.08843501107901311,0.0006250363394556001,TRABAJO,GOBIERNO NACIONAL,Obra,Convenio,MULTIDEPARTAMENTAL,1267580986.4206944,1.0,9.036382144306279,7.877553374591622,0.9828762949709776,0.0,0.7165142405661826,0.0,0.06492178832886557,0.05259091530963945,0.0,1.0,1.0,0.0,1.0,0.0,2.0958421134952916,0.22801056568169722,6900073.595479926,0.02096298202972407,1.0,1.0,1.0,1.0377569641815507,0.0,1.1477699556067382,1.0,0.9267830391622635,0.8599789910093901,0.9723167043311541,-0.01972407575857954,-0.025749666757512012,0.009646067687704239,5.181637809587863,1.0,4.6258776973035305,-0.006831089295280443,1.0378939912797611,0.0,0.0,0.013667712218761502,0.002881602486848973,0.0,0.29158805078808825,0.0,1.0,0.04348092007342794,0.00442091772217262,0.0,1.0,0.029943948365310117,0.75,0.13,0.12,0,Bajo Riesgo,sintetico_bootstrap_v1,
EJECUCIÓN,50.45540546798437,0.0,0.9893916884389377,0.0,TRANSPORTE,GOBIERNO NACIONAL,Obra,Procedimiento Especial de Contratación,MULTIDEPARTAMENTAL,36174.08,1.0,126.34511184476847,239.42841880325392,0.3434038830056978,0.011670055130882925,0.3828238196431497,1.0,0.9549774218039729,0.9990183345672388,0.0,1.0,1.0,0.016801998855758712,1.0,0.0,4.032825045992009,0.003484320557491289,0.0,0.13559033044348273,0.0,1.0,0.0,1.036376973495422,619.2010675563188,3.185900140476144,0.015070335936634533,0.030757510618171193,0.040689736151029963,0.0,0.009888679848017926,-0.0002577238775566247,0.0008421825645395758,1.083631444418313,0.0,0.0,0.006130060193694245,0.04332023887225426,0.8915218024691607,1.0,1.0,0.01501900901905224,0.0,0.0,0.0,1.0,0.9658876140820386,0.0,0.022847185995194155,0.05850226178089146,0.9900949226122959,0.4867,0.34,0.1733,0,Bajo Riesgo,sintetico_bootstrap_v1,
SUPERVISIÓN,0.0,0.0,0.0,0.0,SALUD,GOBIERNO REGIONAL,Consultoría de Obra,Adjudicación Simplificada,HUANUCO,2911077.433667545,1.0,129.87845777582802,129.8835943383585,0.8917624385651441,0.016103561659414595,0.8400221814563846,0.9678582823580053,1.0,1.0,1.0,1.0,1.0,0.021131711215457278,1.0,0.009222083710910326,1.029063771736294,0.1263837385316968,0.0,0.0,0.0,1.0,0.005715770542793624,0.9776020835089381,1.0757690885392917,0.8213836267000877,0.0,0.0,0.0,0.0,0.008164101068364092,-0.010527524530945707,0.0,1.0,0.0,0.050163512774164955,-0.003245733953398628,0.04936470170326171,0.9867327404421465,1.0,1.0,0.006112580737960262,0.2320932963014162,0.0,0.003258713772739198,0.08858578782452751,0.9687817105227372,0.00024268795998258312,0.0,0.005208211630713003,0.0,0.0167,0.26,0.7233,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,16.242613593439742,0.0,1.0,0.0,OTROS,GOBIERNO NACIONAL,Consultoría de Obra,Adjudicación Simplificada,MULTIDEPARTAMENTAL,38106432.81591757,1.0,124.18132488373138,164.60873842598494,1.0192096015899745,0.0,0.5461810114015473,1.0,0.9889846224649396,0.9815367105425373,0.0,1.0,1.0,0.01447000248744095,1.0,0.0,2.028432316003772,0.08212553181982156,0.0,0.04775108876711954,0.07491259561311517,1.0,0.0,1.0857713715797432,19.591438459290302,0.42505485708993745,0.013216080081185458,0.017321089697988356,0.0,0.0,-0.007133884177968609,-0.00963245617285793,0.003946763795978441,1.0,0.06908267546849187,0.0,0.015231692625295652,0.0,1.0,1.0,0.9789462799651906,0.0,1.3900885915678736,0.8602429569290717,0.9626803692458842,0.9649001224714289,0.9536850140215862,0.00038493988570982443,0.0,0.0,0.9753993375890601,0.06,0.5967,0.3433,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,12.879735691318109,0.01452355351574031,1.0,0.024300281686092495,AGRARIA,GOBIERNO REGIONAL,Consultoría de Obra,Contratación Directa,MULTIDEPARTAMENTAL,36174.08,1.0,109.81521142114782,116.30002830563916,0.9939515984232138,0.023909949144635827,1.1075165638214062,0.043822978742149216,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9835658556601761,1.0,0.9960992031295891,3211373.531908073,0.0,0.9965373532278258,1.0,1.0,0.986106989534643,0.0,0.0,0.20756507499321789,0.267030407085467,0.3195372865096276,0.2527107715569593,-0.015641109121211614,-0.03612197424075859,0.005615582395194541,4.049644696180981,1.0,3.666497320769371,0.000963676136572722,0.932998816656058,0.0,0.0,0.06710725755091493,0.0,3.6753194942234906,3.950598494816095,0.951619336735656,0.03358496343919643,0.9800117768544957,0.0,0.006777110192443482,0.9856904093296238,0.0,0.0633,0.71,0.2267,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,16.83529200350618,0.016134122877186345,0.0,0.0059615141444752835,SANEAMIENTO,GOBIERNO NACIONAL,Consultoría de Obra,Convenio,LA LIBERTAD,26204034.658262655,1.0,29.3723612113729,17.27687554678593,0.9990078404712084,0.0,0.912135999809158,0.050882498729235816,0.0,0.0,0.04202551151528231,1.0,1.0,0.9644823108272281,1.0,0.927199597286905,1.0,0.9379554954864422,365330.9676347698,0.0056047820673372165,1.0,1.0,1.0,1.1345550886634315,0.0,0.0,0.0,0.0,0.046563908267567185,0.007777790306295542,0.0009539434318979392,-0.026686645186882352,0.0017611201317526452,1.0,0.0,0.13459424110696863,0.006549012409634209,0.0,1.0,1.0,1.0,0.010545737575567454,0.0614153182069625,0.04993236435106157,0.011425326903045778,0.06165462666962607,0.0,0.0,0.0,0.0,0.1076012938966693,0.9,0.0433,0.0567,0,Bajo Riesgo,sintetico_bootstrap_v1,
ETAPA NO IDENTIFICADA,1.5213283737219971,0.0,0.981570753520095,0.0,OTROS,GOBIERNO NACIONAL,Consultoría de Obra,Convenio,MULTIDEPARTAMENTAL,127208130.8812637,1.0,148.0157410517254,288.3225916137605,0.9382711139210476,0.0,0.2950605064097293,0.01524205848206361,0.010344403268307987,0.06912184316454452,0.016534661280099186,1.0,1.0,0.0,1.0,0.0850061578612175,1.957675291597174,0.06322101697514718,19706946.210813627,0.06441344860988352,0.02586540611677641,1.0,0.07572239183066444,0.9626125019511865,7.503645480398204,0.25171649549998265,0.9634596639506222,0.9630222240333375,1.0,0.9726551106426624,-0.06250889005127516,-0.04513306177555944,0.0,7.741110824758656,0.9275945552360678,7.982580380131134,-0.05412125499279125,0.9980248075866196,0.0,0.0,0.007287599710488733,0.0,0.0,0.0,0.04150023402510652,1.0,0.013858952495410734,0.0063140560034121145,0.016810353417555234,1.0,0.05023977354433537,0.2833,0.45,0.2667,1,Med/Alt Riesgosa,sintetico_bootstrap_v1,
EXPEDIENTE TÉCNICO,2.98778108071479,0.0,0.053704841084177946,0.0,TRANSPORTE,GOBIERNO REGIONAL,Consultoría de Obra,Adjudicación Simplificada,CUSCO,36174.08,1.0,91.19215856227225,87.10714585260558,0.8963667865965326,0.004999387561300387,1.0563122195835537,0.9803113282606002,1.0,1.0,0.03077310855375616,1.0,1.0,0.0,1.0,0.00884776819797521,1.0,0.23819482841634126,5328504.516875595,0.034640295953352475,0.0,1.0,0.004326172575089176,0.8972906573362123,0.0,0.2834067458392476,0.0004671769859729911,0.012237529004914307,0.02344210755847334,0.0,0.006091741755785953,0.0016131049522807896,0.0,1.0,0.0,0.0,-0.014504981479227899,0.05533837405348469,1.0,0.9599568659719804,1.0,0.005044306455606582,0.0,0.17130796737509726,0.0,0.06281538008931571,0.9360768205573737,0.004769271098441596,0.021854400446453634,0.06643956668905034,0.0,0.0467,0.4633,0.49,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
ESTUDIO DEFINITIVO,18.104233453275917,0.008309663775303875,0.9731075156072287,0.0,TRANSPORTE,GOBIERNO NACIONAL,Consultoría de Obra,Adjudicación Simplificada,HUANCAVELICA,63732453.20731461,1.0,49.690170068880946,92.65213149980299,0.9103750080945834,0.0,0.3394185066262482,1.0,1.0,0.9791446961389679,0.02144353158027156,1.0,1.0,0.0,1.0,0.005239314602823639,1.9745606431382343,0.04137079721952574,3238066.659678803,0.0,1.0,1.0,1.0,0.9567173610604418,63.04509851455886,1.807393086027544,0.0,0.008733050663957772,0.03147207319533419,0.0,0.012559313584309532,-0.021027733308769374,0.0,1.0,0.08244583922313872,0.0,0.013903827297125358,0.0,0.9697730475137819,0.9893630517287336,1.0,0.0,0.29293541480300705,0.0,0.0,0.0008142447175947897,0.0,0.0,0.005988699584380644,0.0,0.0,0.0667,0.17,0.7633,2,Extrem. Riesgosa,sintetico_bootstrap_v1,
SUPERVISIÓN,40.814212471866014,0.007476096677632954,1.0,0.02419150398963926,SANEAMIENTO,GOBIERNO NACIONAL,Consultoría de Obra,Concurso Público,TACNA,37249819.53631626,1.0,87.1709053239161,122.74398220922494,0.9120567873208922,0.0058636980501195115,0.6798419140066709,1.0,1.0,1.0,0.03252470512549661,1.0,1.0,0.0,1.0,0.009663137050559975,2.023067755695357,0.003484320557491289,0.0,0.0,1.0,1.0,0.9974024642331041,0.9515277908755139,73.21853338851673,2.0256883158469168,0.034945277611417074,0.0017453840359996085,0.04602272344297178,0.009735571487550611,-0.004512145743852829,0.00926570921115819,0.0031557626953704837,1.0,0.0,0.4182985501377768,-0.02537607920657279,0.0,0.990065970542724,1.0,0.9487730440336468,0.0,0.5673096210822405,0.0,0.0,0.04369704318038899,0.9621731175828407,0.006020957698814871,0.0,0.05624029632781817,0.029442417778418536,0.4467,0.2033,0.35,0,Bajo Riesgo,sintetico_bootstrap_v1,
